ID,year_,arrival_date,departure_date,tenure,young,mates,success_yn,latit,longit,present_next_year,present_previous_year,tarsus,wing,weight,hema,testo
1,2005,178,181,4,0,0,0,71.3231525,-156.6459688,0,0,28.29999924,139,89,62.33,15518.16655
121239901,2006,146,165,20,9,3,1,71.32272045,-156.6701323,0,0,30.29999924,149,106,58.5,3691.66195
121239902,2006,146,196,51,0,0,0,71.323152,-156.671722,0,0,29.89999962,146,107,57.5,14591.77083
121239903,2006,146,178,33,0,0,0,71.323548,-156.6752687,0,0,29.20000076,137,90.5,58.3333,NA
121239904,2006,146,148,3,0,0,0,71.32316,-156.6727967,0,0,28.10000038,146,102,55.4167,16682.01421
121239905,2006,147,150,4,0,0,0,71.3230975,-156.6738675,0,0,31,146,107,59.375,7801.55145
121239906,2006,147,186,40,4,1,1,71.32237946,-156.6706732,0,0,30.10000038,147,99.5,56.4,24092.88289
121239907,2006,147,147,1,0,0,0,71.32306,-156.6726,0,0,29.5,148,96,60.125,1592.04462
121239908,2006,148,178,31,4,2,1,71.32225042,-156.6747992,0,0,29.29999924,139,109,68.75,11883.9458
121239909,2006,148,148,1,0,0,0,71.32308,-156.6721,0,0,28.70000076,144,90,57.2,23161.67754
121239910,2006,148,152,5,0,0,0,71.32435333,-156.6758433,0,0,28.20000076,145,88,49.6667,1277.76257
121239911,2006,148,148,1,0,0,0,71.32387,-156.673,0,0,29.10000038,142,105,62.8,1031.5441
121239912,2006,166,168,3,4,1,1,71.324115,-156.644745,0,0,28.20000076,141,92,56.4,7236.80485
121239913,2006,166,174,9,0,0,0,71.32205,-156.63514,0,0,28.10000038,141,96,59,10560.11035
121239914,2006,166,166,1,0,0,0,71.32254,-156.6332,0,0,29.20000076,142.5,100,62.5,17847.63605
121239915,2006,166,173,8,0,0,0,71.3212875,-156.6410375,0,0,31,150.5,106,61.5,1329.30459
121239916,2006,166,192,27,7,2,1,71.32215571,-156.6419914,0,0,30.39999962,147,106,63.1667,2370.78692
121239917,2006,166,166,1,0,0,0,71.32312,-156.6441,0,0,27.60000038,140,93,61.1667,12996.15344
121239918,2006,167,167,1,0,0,0,71.32287,-156.673,0,0,30.5,145,98,56,11867.07187
121239919,2006,170,174,5,0,0,0,71.3241825,-156.63818,0,0,29,138,98,61.6667,2476.30393
121239919,2009,160,171,12,0,0,0,71.322955,-156.634815,0,0,NA,NA,108.8000031,NA,NA
121239920,2006,170,174,5,5,2,1,71.32046,-156.65019,0,0,30.39999962,140,101,58.1667,6620.24018
121239921,2006,170,175,6,4,1,1,71.32117667,-156.6357167,0,0,28.29999924,142,93,58,2978.1824
121239956,2006,150,155,6,0,0,0,71.3250125,-156.6738325,0,0,29.79999924,148,82,55.625,16777.36453
121239957,2006,150,154,5,0,0,0,71.32443,-156.675844,0,0,30.70000076,142,91,59.5,20477.32422
121239958,2006,150,150,1,0,0,0,71.32264,-156.672,0,0,28,142,96,60.6667,13846.10968
121239959,2006,150,176,27,10,3,1,71.31898,-156.65233,0,0,27.89999962,146,106,61.5,17275.69344
121239960,2006,152,155,4,0,0,0,71.32413143,-156.6742957,0,0,29.20000076,148,102,58,1654.74427
121239961,2006,152,155,4,0,0,0,71.323795,-156.6731183,0,0,29.29999924,148,102,54.9,4646.61988
121239962,2006,152,184,33,15,4,1,71.32042222,-156.6674478,0,0,29.20000076,143,110,57,4761.39876
121239963,2006,154,155,2,0,0,0,71.32373667,-156.6760067,0,0,30,145,107.5,60,9708.8131
121239964,2006,154,154,1,0,0,0,71.32435,-156.6763,0,0,29.10000038,145,101.5,54.25,10665.99267
121239965,2006,154,173,20,0,0,0,71.3251975,-156.6653625,0,0,29.5,147,105,59.875,2366.56283
121239966,2006,154,176,23,0,0,0,71.325465,-156.673255,0,0,29.60000038,142,118,58.0833,23072.96062
121239967,2006,154,156,3,0,0,0,71.325226,-156.673108,0,0,27.5,146,97,57,19433.54066
121239968,2006,154,176,23,8,2,1,71.31788846,-156.66331,0,0,29.10000038,145,101,63.5,7437.92994
121239969,2006,154,156,3,0,0,0,71.324118,-156.67449,0,0,29,139,88,NA,6268.3658
121239971,2006,154,156,3,0,0,0,71.323665,-156.6716433,0,0,29.89999962,145,93,57.8,2049.54794
121239972,2006,155,156,2,4,1,1,71.32414,-156.67137,0,0,29.5,142,98,64.5,15297.89834
121239973,2006,155,156,2,0,0,0,71.32399,-156.6728233,0,0,31.10000038,146,96,57.625,1079.36404
121239974,2006,155,156,2,0,0,0,71.32493,-156.672515,0,0,30.70000076,142,91,57.3,5209.05299
121239975,2006,155,164,10,0,0,0,71.32037143,-156.6682214,0,0,30,140,109,59,1890.72763
121239976,2006,155,155,1,0,0,0,71.32351,-156.6713,0,0,29.70000076,146,103,54.9167,11090.1863
121239977,2006,156,156,1,0,0,0,71.32563,-156.6727,0,0,31.20000076,144,98,55.1,25386.82364
121239978,2006,156,156,1,0,0,0,71.32504,-156.672,0,0,30.10000038,141,100,59.5,2110.80646
121239979,2006,157,157,1,0,0,0,71.32623,-156.6443,0,0,28.89999962,145,79,55,14793.98417
123213001,2006,170,194,25,4,1,1,71.32029714,-156.65003,0,0,30.79999924,146,97,60.6667,842.15218
123213002,2006,169,178,10,4,1,1,71.3161025,-156.654515,0,0,30,146,102,54.1667,2783.90917
123213003,2006,170,170,1,0,0,0,71.3214,-156.6482,0,0,29.79999924,146,101,61.3333,13031.93073
123213004,2006,170,170,1,0,0,0,71.31213,-156.6627,0,0,30.38999939,147,102,64,5373.68052
123213005,2006,170,174,5,6,2,1,71.312505,-156.658725,0,0,28.20999908,144,99,56.6667,1876.83624
123213006,2006,173,175,3,4,1,1,71.31476,-156.65867,0,0,29.70000076,140.5,102,52.5,1902.7553
123213007,2006,173,173,1,0,0,0,71.3257,-156.6446,0,0,30.10000038,148,103,54.2,7809.86379
123213008,2006,171,171,1,0,0,0,71.32152,-156.6499,0,0,27.70000076,142,105,58.375,358.18988
123213009,2006,173,186,14,5,2,1,71.323096,-156.647526,0,0,27.60000038,148,95,57,4241.23473
123213010,2006,173,175,3,0,0,0,71.32213667,-156.6410467,0,0,30.5,146,80,55.375,572.46763
123213011,2006,171,174,4,0,0,0,71.32265,-156.63862,0,0,30.20000076,144,100,56.25,5102.42746
123213012,2006,171,171,1,0,0,0,71.32488,-156.6369,0,0,28.89999962,148,98,65.6667,8731.59131
123213013,2006,172,183,12,0,0,0,71.32132333,-156.6426883,0,0,31.79999924,145,102,60.625,13056.48984
123213014,2006,173,179,7,12,3,1,71.31881333,-156.64346,0,0,30.39999962,145,97,60.1667,7671.66185
123213015,2006,173,173,1,5,2,1,71.31271,-156.6468,0,0,30.20000076,149,97,58.125,1512.58756
123213017,2006,165,178,14,0,0,0,71.31955143,-156.6564543,0,0,30.89999962,145,94,53.3333,3977.30952
123213020,2006,173,175,3,0,0,0,71.315505,-156.65552,0,0,28.20000076,143,101,58.75,12565.28415
123213021,2006,160,164,5,4,1,1,71.31669,-156.6664025,0,0,28.79999924,141,105,60.3333,4001.57936
123213022,2006,157,157,1,0,0,0,71.32831,-156.6436,0,0,29.60000038,145,102,55.8333,4324.34595
123213023,2006,159,159,1,0,0,0,71.3281,-156.6413,0,0,29.20000076,145,100.5,54.75,6618.34831
123213024,2006,159,159,1,0,0,0,71.32812,-156.643,0,0,27.79999924,140,84,NA,1392.77307
123213025,2006,160,166,7,0,0,0,71.3260225,-156.6689163,0,0,29.5,143,101,61.9167,16988.46666
123213026,2006,160,184,25,0,0,0,71.32113923,-156.6684785,0,0,28.5,142,94,56.125,14834.46572
123213027,2006,160,178,19,0,0,0,71.32206462,-156.6607338,0,0,29.10000038,142,88,56.875,327.61756
123213028,2006,160,163,4,0,0,0,71.31889,-156.6577567,0,0,30.29999924,150.5,99,53,6735.13037
123213029,2006,160,178,19,5,2,1,71.32045556,-156.6578606,0,0,30.5,149,104,58.4,4416.82176
123213030,2006,160,178,19,5,2,1,71.31812368,-156.6597695,0,0,28.5,140.5,92,55,8814.74751
123213031,2006,160,165,6,0,0,0,71.320906,-156.672503,0,0,30.39999962,148,99,56.875,7873.25983
123213032,2006,161,178,18,0,0,0,71.3206619,-156.66942,0,0,28.29999924,139,93,57.8333,10417.4563
123213033,2006,161,183,23,6,2,1,71.31897417,-156.6682725,0,0,28.5,143,89,57.6,11772.76176
123213034,2006,161,184,24,0,0,0,71.319694,-156.6646707,0,0,29.79999924,147,94,55.6667,16408.54887
123213035,2006,161,161,1,0,0,0,71.31902,-156.6643,0,0,29.39999962,143,81,56.625,8330.40906
123213036,2006,161,169,9,0,0,0,71.31620833,-156.6639917,0,0,29.5,143,98,53.4,7473.06398
123213037,2006,161,178,18,0,0,0,71.3217375,-156.66763,0,0,29.39999962,142,90,61.5,20882.92546
123213038,2006,161,161,1,0,0,0,71.31882,-156.6681,0,0,30.29999924,146,91,61.5,3349.79609
123213039,2006,156,178,23,3,1,1,71.32006,-156.6601393,0,0,28.20000076,145,93,56.5,989.72096
123213040,2006,161,161,1,0,0,0,71.32316,-156.6733,0,0,28.20000076,141,85,58.25,422.82427
123213041,2006,162,163,2,0,0,0,71.32328,-156.665085,0,0,28,146.5,86,52.8333,9259.98036
123213042,2006,162,163,2,0,0,0,71.32367,-156.67235,0,0,29.20000076,140,85,54.375,6690.14047
123213043,2006,162,162,1,0,0,0,71.32446,-156.6741,0,0,28.60000038,146,98,58,540.33923
123213044,2006,164,187,24,3,2,1,71.3195024,-156.6632884,0,0,29.20000076,146.5,86,55.5,7362.97364
123213045,2006,164,173,10,0,0,0,71.31663333,-156.6613683,0,0,28.89999962,141,109.5,55.25,5398.41422
123213046,2006,164,178,15,0,0,0,71.314625,-156.663474,0,0,29.5,144,93.5,61.8333,7770.10712
123213047,2006,164,175,12,0,0,0,71.31533889,-156.6619467,0,0,29.20000076,141,94.5,58,16351.31922
123213048,2006,164,176,13,4,1,1,71.31566667,-156.6575725,0,0,27.10000038,146,94,62.25,7235.18806
123213049,2006,164,176,13,0,0,0,71.31972,-156.667075,0,0,30.20000076,145.5,101,59,5026.58988
123213050,2006,164,164,1,0,0,0,71.3144,-156.6604,0,0,31,144,95,57.5,1477.20733
123213051,2006,164,178,15,0,0,0,71.31526182,-156.6673618,0,0,27.60000038,146,107,63.2,6008.06109
123213052,2006,165,165,1,2,1,1,71.32285,-156.6699,0,0,29,146,89,57.8333,6390.07866
123213053,2006,165,183,19,0,0,0,71.3218775,-156.653305,0,0,28.89999962,146,96,56.125,3045.42459
123213054,2006,165,190,26,0,0,0,71.32130077,-156.6551069,0,0,29,145,93,53.125,13934.23933
123213055,2006,165,169,5,4,1,1,71.31601667,-156.65405,0,0,29.20000076,148.5,105,60,2009.53228
123213056,2006,165,178,14,4,1,1,71.31940467,-156.656348,0,0,28.39999962,144,101,58,9621.61131
123213057,2006,165,184,20,0,0,0,71.322215,-156.6666283,0,0,29,147,108,59,5919.08763
123213058,2006,165,178,14,3,1,1,71.32388273,-156.6475682,0,0,28.5,144,94,60.25,3967.87217
123213059,2006,165,165,1,4,1,1,71.32386,-156.6409,0,0,28.89999962,144,104,61.1,4510.55307
123213065,2006,159,184,26,0,0,0,71.32012913,-156.6723048,0,0,29.98999977,146,105.5,51.0833,12454.3253
123213066,2006,159,178,20,0,0,0,71.31786095,-156.6645605,0,0,30.36000061,142,91,58.25,9282.64371
123213067,2006,160,182,23,0,0,0,71.319974,-156.646884,0,0,29.94000053,145,100.5,55.5,5036.74173
123213068,2006,159,159,1,0,0,0,71.32395,-156.6762,0,0,30.09000015,143,93.5,NA,5163.68317
123213070,2006,160,165,6,7,2,1,71.32285,-156.6528467,0,0,NA,146,99.5,55.2,2145.27352
123213071,2006,160,160,1,0,0,0,71.32819,-156.6443,0,0,27.92000008,142,79.5,56,16895.76123
123213072,2006,160,178,19,0,0,0,71.327526,-156.645502,0,0,30.89999962,145,107.5,59.6667,9854.03269
123213073,2006,161,175,15,0,0,0,71.3212,-156.6588681,0,0,28,140,103.5,57.5,4464.97658
123213074,2006,166,167,2,0,0,0,71.32486,-156.67236,0,0,31.05999947,147,102,54.5,1954.30839
123213075,2006,170,180,11,4,1,1,71.314862,-156.650226,0,0,28.67000008,145,97,58,3176.48395
123213076,2006,167,190,24,0,0,0,71.32035083,-156.6387092,0,0,29.47999954,148,101,59.25,3735.26464
123213077,2006,167,178,12,0,0,0,71.31919667,-156.6390267,0,0,30.76000023,147.5,105,55.6667,5188.09796
123213078,2006,167,178,12,12,3,1,71.32007,-156.6434329,0,0,28.76000023,145,95,60.5,731.9478
123213079,2006,167,168,2,0,0,0,71.321225,-156.64702,0,0,27.78000069,140,92,54,8440.48263
123213080,2006,167,178,12,4,1,1,71.321634,-156.643864,0,0,29.29999924,141,99,55.3333,3260.21792
123213081,2006,167,173,7,22,5,1,71.321882,-156.645382,0,0,30.84000015,144,104,58.25,3162.26466
123213082,2006,167,167,1,0,0,0,71.31287,-156.6563,0,0,29.79999924,143,104,59,3153.78289
123213083,2006,167,182,16,3,1,1,71.31311167,-156.6627283,0,0,31,150,109.5,56.5,6333.34443
123213084,2006,167,184,18,4,1,1,71.31454833,-156.660285,0,0,29,147,104,55.5,9567.93107
123213085,2006,165,184,20,0,0,0,71.31463231,-156.6541308,0,0,28.45000076,142,92.5,52,3539.98237
123213086,2006,165,165,1,0,0,0,71.31604,-156.6594,0,0,28.35000038,145,87.5,57.5,1397.97197
123213087,2006,165,189,25,6,2,1,71.31767,-156.668975,1,0,28.22999954,143,98.5,55.6667,15913.59948
123213087,2007,153,182,30,4,1,1,71.32192884,-156.6736186,1,1,27.64999962,142.5,90,55.88,11956.1633
123213087,2008,152,174,23,0,0,0,71.3216515,-156.6736022,0,1,28.25,142,90.5,50,5966.04254
123213088,2006,164,173,10,7,2,1,71.32074333,-156.64737,0,0,28.14999962,145,100.5,59,1695.5255
123213089,2006,164,165,2,0,0,0,71.31936,-156.648185,0,0,29.94000053,150,110.5,58.4,16901.46463
123213090,2006,164,164,1,0,0,0,71.31752,-156.6537,0,0,30.85000038,145,104.5,56,9445.39487
123213091,2006,164,179,16,4,1,1,71.31716091,-156.6563618,0,0,30.39999962,146,104.5,57,6773.29284
123213092,2006,164,164,1,0,0,0,71.3167,-156.6503,0,0,28.44000053,140,109.5,60.3333,1244.66682
123213093,2006,164,178,15,2,1,1,71.31795385,-156.6470762,0,0,28.21999931,139,93.5,50.5,8698.70091
123213094,2006,164,164,1,1,1,1,71.31834,-156.647,0,0,30.14999962,147,94.5,54.1667,10804.65908
123213095,2006,164,190,27,7,2,1,71.31983316,-156.6534374,0,0,29.20000076,143,89.5,55,814.91191
123213096,2006,164,174,11,7,2,1,71.31836105,-156.6522589,0,0,31.36000061,144,94.5,50.5,6687.40226
123213097,2006,160,175,16,0,0,0,71.32228519,-156.6502522,0,0,30.67000008,145,102.5,54.6667,6634.75705
123213098,2006,162,190,29,0,0,0,71.32576,-156.6410867,0,0,30.32999992,147,93.5,51.3333,13367.69496
123213099,2006,161,178,18,0,0,0,71.322715,-156.667435,0,0,28.55999947,147,102.5,55.3333,7869.56188
123213100,2006,170,173,4,12,3,1,71.31758,-156.65057,0,0,30.5,147,100,56,5815.26761
123213169,2006,159,174,16,0,0,0,71.323026,-156.66313,0,0,30,145,104.5,62,6162.00549
123233201,2007,168,168,1,0,0,0,71.32442,-156.67358,0,0,27.96999931,139,86.5,54.6,NA
123233202,2007,151,162,12,0,0,0,71.32304,-156.67196,0,0,27.25,143,96.30000305,59.5,3810.0457
123233203,2007,152,152,1,0,0,0,71.3244,-156.67369,0,0,29.06999969,141,100,56.75,3487.1409
123233204,2007,152,152,1,0,0,0,71.3246,-156.67389,0,0,28.60000038,144,96.5,62.88,481.3184
123233205,2007,152,152,1,0,0,0,71.3249,-156.67325,0,0,28.46999931,146,98.59999847,59.25,2906.9477
123233206,2007,153,155,3,0,0,0,71.32406333,-156.67486,0,0,29.77000046,145,96.59999847,60.83,15739.2491
123233207,2007,154,154,1,0,0,0,71.32542,-156.67286,0,0,28.98999977,147,89,57.5,707.5544
123233208,2007,156,156,1,0,0,0,71.32331,-156.6703,0,0,28.21999931,146,92,59,13108.8614
123233209,2007,156,175,20,0,0,0,71.322308,-156.669942,0,0,27.62000084,144,99,59,4891.3469
123233210,2007,156,180,25,1,1,1,71.319265,-156.6550195,0,0,28.40999985,147,97.40000153,60,2610.8036
123233211,2007,155,155,1,0,0,0,71.32825,-156.64271,0,0,28.12999916,147,95.59999847,56.67,2805.9312
123233212,2007,156,157,2,0,0,0,71.32315,-156.67369,0,0,29.62000084,147.5,99.09999847,59.33,15850.5074
123233213,2007,156,156,1,0,0,0,71.32336,-156.67203,0,0,29.37999916,141,103.9000015,64.5,5292.8421
123233214,2007,156,159,4,0,0,0,71.323145,-156.674515,0,0,28.61000061,145,103.3000031,62.4,1165.2682
123233215,2007,156,156,1,0,0,0,71.32263,-156.67182,0,0,27.43000031,144,91,58.5,6377.7481
123233216,2007,157,157,1,0,0,0,71.32284,-156.6733,0,0,29.70999908,146,108.5999985,46,5940.0355
123233217,2007,157,157,1,0,0,0,71.3226,-156.67156,0,0,28.21999931,148,103.1999969,66.5,564.6761
123233218,2007,157,158,2,0,0,0,71.323095,-156.672185,0,0,27.80999947,147.5,116.8000031,60,1454.0755
123233219,2007,157,174,18,0,0,0,71.32273917,-156.6657996,0,0,28.65999985,144,100.6999969,61.33,3479.8247
123233220,2007,156,182,27,0,0,0,71.32084615,-156.65949,0,0,28.46999931,146,101.8000031,NA,10897.2135
123233221,2007,157,166,10,0,0,0,71.32219,-156.67133,0,0,28.87000084,145,106.6999969,60.7,604.8256
123233222,2007,158,162,5,0,0,0,71.32211333,-156.67355,0,0,28.57999992,144,101.5999985,59.5,4106.3724
123233223,2007,158,169,12,0,0,0,71.32236889,-156.6715011,0,0,28.97999954,146,98.19999695,54.33,9142.5815
123233224,2007,158,160,3,0,0,0,71.32263667,-156.67559,0,0,28.32999992,142,95.59999847,61.5,8396.192
123233225,2007,159,159,1,0,0,0,71.32342,-156.67312,0,0,27.23999977,142,88.90000153,61.4,4002.2064
123233226,2007,159,159,1,0,0,0,71.32352,-156.671605,0,0,29.25,145.5,102.0999985,65.25,4115.3921
123233227,2007,159,161,3,0,0,0,71.322925,-156.672735,0,0,27.70999908,145,114.8000031,60,5080.4581
123233228,2007,159,161,3,0,0,0,71.324085,-156.675025,0,0,29.12999916,140.5,108.5,66.67,8145.3796
123233229,2007,159,161,3,0,0,0,71.32245,-156.671746,0,0,29.52000046,147,102.8000031,62.83,1544.8777
123233230,2007,159,159,1,0,0,0,71.32341,-156.67555,0,0,29.77000046,144,103,58.25,1837.3249
123233231,2007,161,189,29,0,0,0,71.32311,-156.6698074,0,0,30.77000046,147.5,104.0999985,60.75,10216.9621
123233232,2007,161,177,17,0,0,0,71.32142419,-156.6672497,0,0,29.57999992,146,101.5999985,57,14026.1144
123233233,2007,161,162,2,0,0,0,71.321735,-156.667365,0,0,30.57999992,145,118.1999969,63.3,4693.25
123233234,2007,161,198,38,0,0,0,71.32146176,-156.6649576,0,0,26.54000092,140,84.40000153,58.5,17119.5509
123233235,2007,161,171,11,0,0,0,71.32105,-156.66263,0,0,26.71999931,138.5,102.8000031,56.75,7364.355
123233236,2007,161,161,1,0,0,0,71.32053,-156.66745,0,0,28.45000076,144,104.6999969,63.75,2808.0333
123233237,2007,162,181,20,0,0,0,71.32236944,-156.6721994,0,0,26.81999969,135.5,95,58.33,4925.5486
123233238,2007,161,174,14,7,2,1,71.32007162,-156.66539,0,0,27.92000008,142,104.6999969,62.1,10127.4017
123233239,2007,161,178,18,3,1,1,71.3202112,-156.6637616,0,0,29.52000046,146,100.5,60.38,3733.9132
123233240,2007,162,163,2,0,0,0,71.32313,-156.67127,0,0,29.51000023,145,102.6999969,57.67,3924.9066
123233241,2007,159,170,12,0,0,0,71.32142,-156.67143,0,0,27.68000031,147,99.80000305,61.17,7820.9662
123233242,2007,159,159,1,0,0,0,71.32303,-156.67578,0,0,28.18000031,147.5,114.5999985,62.6,9423.6639
123233243,2007,160,170,11,0,0,0,71.32142,-156.664605,0,0,27.54999924,140,99.19999695,66.9,700.4425
123233244,2007,160,160,1,0,0,0,71.32375,-156.67418,0,0,30.04000092,143,102.3000031,62.25,248.19336
123233245,2007,160,161,2,0,0,0,71.32290667,-156.6725033,0,0,29.04000092,139,97,59.7,8039.446
123233246,2007,160,161,2,0,0,0,71.322905,-156.66994,0,0,28.57999992,149,98.40000153,60.33,13560.7353
123233247,2007,160,162,3,0,0,0,71.321655,-156.671285,0,0,28.53000069,140,113,NA,NA
123233248,2007,160,162,3,0,0,0,71.32279,-156.6713875,0,0,29.63999939,146,112.6999969,NA,NA
123233249,2007,160,161,2,0,0,0,71.32288,-156.670265,0,0,28.80999947,141,97.5,NA,NA
123233250,2007,160,161,2,0,0,0,71.322305,-156.668345,0,0,30.44000053,146,107.5,NA,NA
123233251,2007,154,156,3,0,0,0,71.32384,-156.673185,0,0,28.29999924,141.5,93.90000153,56.12,9601.2947
123233252,2007,156,156,1,0,0,0,71.32312,-156.67625,0,0,28.05999947,144,93.19999695,54,23472.0496
123233253,2007,156,156,1,0,0,0,71.32354,-156.677335,0,0,29.60000038,145,103.5,56.83,3513.6345
123233254,2007,156,156,1,0,0,0,71.32384,-156.67207,0,0,29.48999977,144,108.5999985,60.88,8840.4642
123233255,2007,156,171,16,0,0,0,71.3159625,-156.6531575,0,0,29.26000023,154,100,NA,755.647
123233256,2007,158,159,2,0,0,0,71.3235,-156.6702967,0,0,27.65999985,143,108.5999985,61.33,1359.0221
123233257,2007,158,158,1,0,0,0,71.32313,-156.67205,0,0,28.86000061,150,108.4000015,57,191.55767
123233258,2007,158,159,2,0,0,0,71.323245,-156.67241,0,0,29.11000061,147,102.6999969,60,12824.6311
123233259,2007,158,158,1,0,0,0,71.32374,-156.67007,0,0,29.95999908,149,114.5,62.75,288.2944
123233260,2007,158,158,1,0,0,0,71.32359,-156.67338,0,0,29.61000061,143,106.1999969,60,2885.7984
123233261,2007,159,159,1,0,0,0,71.32161,-156.66889,0,0,29.56999969,147,106.9000015,62.1,13623.6769
123233262,2007,159,177,19,0,0,0,71.32278,-156.668644,0,0,28.61000061,149.5,103.1999969,60.83,6507.1846
123233263,2007,159,162,4,0,0,0,71.321645,-156.66927,0,0,28.85000038,147,104.1999969,58.88,1406.7679
123233264,2007,159,161,3,0,0,0,71.32292333,-156.66961,0,0,29.95000076,147,113.5,65.8,12912.4342
123233265,2007,159,159,1,0,0,0,71.32341,-156.67191,0,0,30.14999962,147,103.0999985,57.2,20835.7621
123233266,2007,160,160,1,0,0,0,71.32219,-156.6721,0,0,28.04999924,147,100.8000031,58.83,3685.1332
123233267,2007,160,160,1,0,0,0,71.32193,-156.66502,0,0,28.60000038,147,93.19999695,61.9,4521.1088
